ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764057476439,33.427,48.458,13.407,0.921,0.691,0.914,0.224
1764057476582,34.04,49.623,13.685,0.922,0.691,0.914,0.225
1764057477096,32.818,47.305,13.13,0.924,0.692,0.916,0.226
1764057477384,34.04,49.623,13.685,0.923,0.691,0.916,0.228
1764057477825,32.818,47.305,13.13,0.924,0.692,0.916,0.229
1764057478269,33.427,48.458,13.407,0.924,0.692,0.916,0.228
1764057478384,34.656,50.799,13.966,0.923,0.691,0.914,0.231
1764057478645,32.818,47.305,13.13,0.923,0.691,0.916,0.233
1764057478845,32.818,47.305,13.13,0.923,0.69,0.916,0.234
1764057479079,32.818,47.305,13.13,0.925,0.692,0.917,0.239
1764057479341,32.818,47.305,13.13,0.926,0.692,0.918,0.245
1764057479558,32.818,47.305,13.13,0.928,0.692,0.918,0.251
1764057480020,32.818,47.305,13.13,0.929,0.691,0.919,0.256
1764057480074,34.04,49.623,13.685,0.933,0.692,0.924,0.266
1764057480417,33.427,48.458,13.407,0.933,0.69,0.924,0.272
1764057480669,33.427,48.458,13.407,0.936,0.692,0.927,0.279
1764057480874,33.427,48.458,13.407,0.938,0.692,0.929,0.286
1764057481073,33.427,48.458,13.407,0.941,0.692,0.932,0.296
1764057481451,34.04,49.623,13.685,0.942,0.692,0.934,0.304
1764057481578,34.04,49.623,13.685,0.942,0.692,0.934,0.311
1764057482402,34.04,49.623,13.685,0.944,0.693,0.935,0.318
1764057482717,34.656,50.799,13.966,0.945,0.692,0.94,0.329
1764057483000,35.274,51.988,14.249,0.946,0.692,0.941,0.343
1764057483602,34.656,50.799,13.966,0.948,0.692,0.942,0.35
1764057484448,35.896,53.189,14.534,0.949,0.691,0.946,0.365
1764057485681,39.047,59.376,15.988,0.954,0.693,0.951,0.391
1764057485820,40.328,61.936,16.584,0.96,0.693,0.96,0.42
1764057486003,36.52,54.402,14.821,0.96,0.693,0.961,0.422
1764057486263,37.147,55.628,15.11,0.961,0.693,0.961,0.428
1764057486487,37.147,55.628,15.11,0.961,0.693,0.962,0.433
1764057486822,37.147,55.628,15.11,0.961,0.693,0.964,0.436
1764057487199,37.778,56.865,15.4,0.961,0.693,0.964,0.441
1764057487234,37.778,56.865,15.4,0.962,0.693,0.965,0.445
1764057487487,37.778,56.865,15.4,0.964,0.693,0.966,0.448
1764057487764,38.411,58.115,15.693,0.964,0.693,0.966,0.452
1764057488160,38.411,58.115,15.693,0.964,0.693,0.966,0.455
1764057488448,38.411,58.115,15.693,0.964,0.693,0.966,0.459
1764057488560,39.047,59.376,15.988,0.965,0.693,0.967,0.462
1764057488922,39.047,59.376,15.988,0.965,0.693,0.969,0.467
1764057489072,39.047,59.376,15.988,0.966,0.694,0.969,0.469
1764057489469,39.686,60.65,16.285,0.965,0.693,0.972,0.471
1764057489844,39.686,60.65,16.285,0.966,0.693,0.972,0.474
1764057490024,40.328,61.936,16.584,0.966,0.694,0.972,0.478
1764057490249,40.328,61.936,16.584,0.968,0.695,0.973,0.481
1764057490755,40.328,61.936,16.584,0.969,0.694,0.973,0.484
1764057491049,40.973,63.235,16.885,0.968,0.694,0.974,0.486
1764057491377,41.62,64.545,17.188,0.969,0.695,0.973,0.491
1764057491602,41.62,64.545,17.188,0.968,0.695,0.973,0.493
1764057491690,42.925,67.202,17.799,0.969,0.695,0.974,0.495
1764057492330,41.62,64.545,17.188,0.969,0.695,0.974,0.497
1764057492553,43.581,68.549,18.108,0.97,0.696,0.975,0.504
1764057492967,42.271,65.868,17.492,0.972,0.696,0.975,0.505
1764057493211,42.271,65.868,17.492,0.971,0.696,0.977,0.512
1764057493231,42.925,67.202,17.799,0.973,0.697,0.977,0.512
1764057493540,42.925,67.202,17.799,0.973,0.697,0.975,0.512
1764057493865,43.581,68.549,18.108,0.973,0.697,0.978,0.514
1764057494279,43.581,68.549,18.108,0.973,0.697,0.978,0.517
1764057494435,44.24,69.909,18.419,0.974,0.697,0.98,0.52
1764057495089,43.581,68.549,18.108,0.974,0.697,0.978,0.521
1764057495210,44.24,69.909,18.419,0.973,0.698,0.978,0.522
1764057495277,45.568,72.664,19.046,0.974,0.698,0.98,0.526
1764057495538,44.24,69.909,18.419,0.973,0.698,0.98,0.528
1764057495804,44.902,71.28,18.732,0.974,0.698,0.98,0.53
1764057496025,44.902,71.28,18.732,0.974,0.699,0.98,0.529
1764057496274,44.902,71.28,18.732,0.974,0.699,0.98,0.532
1764057496611,45.568,72.664,19.046,0.975,0.699,0.98,0.535
1764057496761,45.568,72.664,19.046,0.974,0.699,0.98,0.536
1764057497051,45.568,72.664,19.046,0.975,0.7,0.982,0.537
1764057497530,46.236,74.06,19.363,0.975,0.7,0.981,0.541
1764057497744,46.236,74.06,19.363,0.974,0.7,0.981,0.54
1764057497933,46.236,74.06,19.363,0.976,0.701,0.981,0.544
1764057498365,46.236,74.06,19.363,0.975,0.701,0.98,0.545
1764057498484,46.906,75.468,19.682,0.976,0.701,0.982,0.546
1764057501309,46.906,75.468,19.682,0.975,0.701,0.981,0.546
1764057501404,55.182,93.334,23.661,0.977,0.706,0.983,0.563
1764057501821,48.936,79.767,20.65,0.977,0.706,0.983,0.564
1764057501947,48.936,79.767,20.65,0.977,0.705,0.982,0.564
1764057502287,48.936,79.767,20.65,0.977,0.706,0.982,0.565
1764057502550,49.619,81.225,20.976,0.976,0.706,0.982,0.567
1764057502815,49.619,81.225,20.976,0.976,0.706,0.983,0.567
1764057503213,49.619,81.225,20.976,0.976,0.706,0.983,0.567
1764057503312,50.304,82.695,21.305,0.977,0.708,0.983,0.57
1764057503675,50.304,82.695,21.305,0.975,0.706,0.982,0.57
1764057503675,49.619,81.225,20.976,0.976,0.707,0.982,0.57
1764057503960,50.304,82.695,21.305,0.976,0.708,0.983,0.573
1764057504202,50.304,82.695,21.305,0.975,0.708,0.983,0.577
1764057504505,50.304,82.695,21.305,0.977,0.708,0.983,0.576
1764057504803,50.992,84.178,21.636,0.976,0.708,0.983,0.577
1764057504962,50.992,84.178,21.636,0.976,0.708,0.983,0.578
1764057505558,50.992,84.178,21.636,0.977,0.709,0.983,0.577
1764057505991,50.304,82.695,21.305,0.976,0.709,0.983,0.579
1764057506010,52.377,87.18,22.303,0.976,0.709,0.982,0.581
1764057506392,52.377,87.18,22.303,0.976,0.709,0.983,0.582
1764057506663,51.683,85.672,21.968,0.976,0.709,0.983,0.583
1764057506665,52.377,87.18,22.303,0.977,0.71,0.983,0.585
1764057507221,52.377,87.18,22.303,0.977,0.71,0.983,0.587
1764057507258,52.377,87.18,22.303,0.976,0.71,0.983,0.588
1764057507966,52.377,87.18,22.303,0.977,0.711,0.983,0.589
1764057508378,53.074,88.7,22.639,0.977,0.712,0.986,0.59
1764057508720,54.476,91.777,23.319,0.976,0.711,0.985,0.593
1764057508824,53.774,90.232,22.978,0.976,0.712,0.985,0.596
1764057509363,52.377,87.18,22.303,0.976,0.713,0.985,0.596
1764057509766,53.774,90.232,22.978,0.977,0.713,0.983,0.597
1764057509935,53.774,90.232,22.978,0.976,0.713,0.985,0.597
1764057510111,54.476,91.777,23.319,0.976,0.714,0.983,0.599
1764057510508,53.074,88.7,22.639,0.976,0.714,0.983,0.6
1764057510535,53.774,90.232,22.978,0.976,0.714,0.985,0.602
1764057511079,53.774,90.232,22.978,0.975,0.713,0.985,0.603
1764057511242,53.774,90.232,22.978,0.976,0.714,0.983,0.605
1764057511275,54.476,91.777,23.319,0.977,0.715,0.986,0.608
1764057511738,54.476,91.777,23.319,0.976,0.715,0.983,0.609
1764057511805,55.182,93.334,23.661,0.977,0.716,0.986,0.61
1764057512102,54.476,91.777,23.319,0.977,0.716,0.985,0.612
1764057512536,54.476,91.777,23.319,0.976,0.716,0.985,0.612
1764057512942,54.476,91.777,23.319,0.977,0.716,0.986,0.614
1764057513150,55.89,94.904,24.006,0.977,0.716,0.986,0.616
1764057513433,55.182,93.334,23.661,0.977,0.717,0.986,0.616
1764057513582,55.89,94.904,24.006,0.977,0.717,0.986,0.62
1764057513985,55.182,93.334,23.661,0.976,0.717,0.986,0.619
1764057524165,67.62,121.754,29.791,0.979,0.729,0.99,0.676
1764057524757,60.202,104.589,26.115,0.979,0.729,0.988,0.676
1764057524910,60.202,104.589,26.115,0.979,0.73,0.989,0.677
1764057525092,60.202,104.589,26.115,0.98,0.73,0.988,0.677
1764057525306,60.202,104.589,26.115,0.98,0.73,0.989,0.681
1764057525784,60.202,104.589,26.115,0.979,0.73,0.99,0.682
1764057525827,61.662,107.919,26.834,0.98,0.731,0.989,0.685
1764057526057,60.93,106.248,26.473,0.978,0.73,0.989,0.686
1764057526565,60.93,106.248,26.473,0.979,0.731,0.988,0.686
1764057526583,60.93,106.248,26.473,0.979,0.732,0.989,0.687
1764057526935,60.93,106.248,26.473,0.98,0.732,0.989,0.689
1764057527091,60.93,106.248,26.473,0.978,0.732,0.989,0.69
1764057527311,61.662,107.919,26.834,0.98,0.733,0.989,0.692
1764057527582,61.662,107.919,26.834,0.98,0.732,0.99,0.693
1764057528226,61.662,107.919,26.834,0.98,0.733,0.99,0.694
1764057528345,61.662,107.919,26.834,0.98,0.733,0.99,0.695
1764057528883,62.396,109.603,27.197,0.979,0.733,0.99,0.698
1764057529077,63.134,111.301,27.561,0.98,0.734,0.99,0.7
1764057529262,61.662,107.919,26.834,0.98,0.734,0.99,0.701
1764057529767,61.662,107.919,26.834,0.98,0.734,0.99,0.704
1764057530213,62.396,109.603,27.197,0.98,0.736,0.99,0.704
1764057530274,64.618,114.733,28.296,0.981,0.736,0.99,0.708
1764057530786,62.396,109.603,27.197,0.979,0.736,0.989,0.71
1764057531108,62.396,109.603,27.197,0.98,0.736,0.989,0.709
1764057531414,62.396,109.603,27.197,0.979,0.736,0.99,0.712
1764057534437,63.874,113.01,27.928,0.979,0.736,0.99,0.714
1764057534478,71.44,130.825,31.705,0.98,0.74,0.991,0.729
1764057534724,64.618,114.733,28.296,0.98,0.74,0.991,0.729
1764057535101,63.874,113.01,27.928,0.98,0.741,0.991,0.732
1764057535389,64.618,114.733,28.296,0.981,0.74,0.99,0.732
1764057535626,63.874,113.01,27.928,0.981,0.741,0.99,0.736
1764057535766,64.618,114.733,28.296,0.98,0.741,0.99,0.734
1764057535968,64.618,114.733,28.296,0.981,0.741,0.99,0.737
1764057536293,64.618,114.733,28.296,0.981,0.741,0.99,0.736
1764057536639,64.618,114.733,28.296,0.981,0.742,0.99,0.738
1764057536785,64.618,114.733,28.296,0.981,0.742,0.992,0.739
1764057537110,65.364,116.469,28.667,0.98,0.742,0.99,0.74
1764057537460,64.618,114.733,28.296,0.981,0.742,0.99,0.741
1764057537869,65.364,116.469,28.667,0.98,0.743,0.99,0.743
1764057538249,65.364,116.469,28.667,0.981,0.743,0.992,0.743
1764057538430,66.113,118.218,29.04,0.981,0.743,0.992,0.745
1764057538712,66.113,118.218,29.04,0.981,0.744,0.993,0.746
1764057538987,65.364,116.469,28.667,0.981,0.745,0.992,0.749
1764057539300,65.364,116.469,28.667,0.981,0.745,0.99,0.75
1764057539572,66.865,119.98,29.414,0.982,0.746,0.993,0.751
1764057539947,66.113,118.218,29.04,0.982,0.746,0.993,0.753
1764057540208,66.113,118.218,29.04,0.982,0.746,0.994,0.754
1764057540498,66.865,119.98,29.414,0.981,0.746,0.993,0.758
1764057540774,66.113,118.218,29.04,0.982,0.747,0.993,0.757
1764057540993,66.113,118.218,29.04,0.982,0.746,0.993,0.758
1764057541229,66.113,118.218,29.04,0.982,0.747,0.993,0.759
1764057541503,65.364,116.469,28.667,0.982,0.748,0.994,0.761
1764057541896,66.113,118.218,29.04,0.983,0.748,0.994,0.762
1764057542175,66.865,119.98,29.414,0.982,0.749,0.994,0.768
1764057542477,66.865,119.98,29.414,0.983,0.749,0.994,0.768
1764057542884,67.62,121.754,29.791,0.982,0.749,0.993,0.768
1764057543236,66.865,119.98,29.414,0.983,0.749,0.996,0.769
1764057543406,67.62,121.754,29.791,0.983,0.749,0.996,0.77
1764057543519,66.865,119.98,29.414,0.983,0.75,0.996,0.77
1764057543807,66.865,119.98,29.414,0.983,0.75,0.994,0.772
1764057544144,66.865,119.98,29.414,0.983,0.75,0.994,0.772
1764057544170,67.62,121.754,29.791,0.983,0.75,0.994,0.773
1764057544567,67.62,121.754,29.791,0.983,0.752,0.994,0.774
1764057545036,67.62,121.754,29.791,0.983,0.752,0.996,0.776
1764057545103,68.378,123.542,30.17,0.983,0.752,0.996,0.776
1764057545445,67.62,121.754,29.791,0.983,0.753,0.996,0.776
1764057545753,67.62,121.754,29.791,0.983,0.752,0.996,0.779
1764057545966,67.62,121.754,29.791,0.983,0.753,0.994,0.778
1764057546363,68.378,123.542,30.17,0.983,0.753,0.994,0.779
1764057546553,68.378,123.542,30.17,0.982,0.753,0.994,0.779
1764057547181,68.378,123.542,30.17,0.983,0.753,0.994,0.78
1764057547551,69.903,127.157,30.933,0.983,0.753,0.994,0.781
1764057547692,68.378,123.542,30.17,0.983,0.754,0.996,0.782
1764057547958,68.378,123.542,30.17,0.983,0.754,0.996,0.784
1764057548313,69.139,125.343,30.551,0.984,0.754,0.996,0.785
1764057548477,68.378,123.542,30.17,0.983,0.754,0.996,0.786
1764057548615,69.139,125.343,30.551,0.983,0.754,0.996,0.786
1764057548764,69.139,125.343,30.551,0.983,0.756,0.996,0.786
1764057549342,69.139,125.343,30.551,0.984,0.756,0.996,0.786
1764057549520,69.903,127.157,30.933,0.983,0.757,0.996,0.786
1764057550082,69.139,125.343,30.551,0.983,0.756,0.996,0.789
1764057550554,71.44,130.825,31.705,0.984,0.757,0.996,0.79
1764057550657,70.67,128.984,31.318,0.983,0.757,0.996,0.79
1764057550943,69.903,127.157,30.933,0.985,0.757,0.996,0.791
1764057551468,69.903,127.157,30.933,0.985,0.757,0.996,0.793
1764057551707,69.903,127.157,30.933,0.985,0.758,0.996,0.794
1764057552081,70.67,128.984,31.318,0.984,0.759,0.996,0.793
1764057552512,70.67,128.984,31.318,0.983,0.758,0.996,0.795
1764057552718,71.44,130.825,31.705,0.983,0.759,0.996,0.795
1764057553272,69.903,127.157,30.933,0.983,0.759,0.996,0.796
1764057553523,70.67,128.984,31.318,0.983,0.759,0.994,0.795
1764057553543,70.67,128.984,31.318,0.983,0.758,0.996,0.797
1764057553851,69.903,127.157,30.933,0.983,0.759,0.996,0.798
1764057554098,69.903,127.157,30.933,0.983,0.759,0.996,0.8
1764057554561,70.67,128.984,31.318,0.984,0.76,0.996,0.8
1764057554771,70.67,128.984,31.318,0.983,0.761,0.996,0.802
1764057554953,70.67,128.984,31.318,0.984,0.761,0.996,0.8
1764057555421,69.903,127.157,30.933,0.983,0.761,0.996,0.8
1764057555580,71.44,130.825,31.705,0.984,0.762,0.996,0.801
1764057555989,70.67,128.984,31.318,0.985,0.762,0.996,0.802
1764057556014,72.212,132.678,32.094,0.985,0.762,0.996,0.802
1764057556352,70.67,128.984,31.318,0.985,0.762,0.996,0.803
1764057556734,70.67,128.984,31.318,0.985,0.762,0.996,0.804
1764057556896,70.67,128.984,31.318,0.985,0.762,0.996,0.804
1764057557611,71.44,130.825,31.705,0.985,0.762,0.996,0.805
1764057557973,73.767,136.425,32.878,0.985,0.763,0.996,0.805
1764057558147,73.767,136.425,32.878,0.986,0.768,0.996,0.806
1764057558833,71.44,130.825,31.705,0.985,0.768,0.996,0.809
1764057559409,73.767,136.425,32.878,0.985,0.768,0.996,0.809
1764057559797,72.212,132.678,32.094,0.985,0.768,0.996,0.808
1764057559887,73.767,136.425,32.878,0.985,0.768,0.996,0.808
1764057560402,72.212,132.678,32.094,0.985,0.768,0.996,0.808
1764057560546,72.212,132.678,32.094,0.985,0.768,0.996,0.808
1764057560796,72.212,132.678,32.094,0.986,0.768,0.996,0.809
1764057561617,72.212,132.678,32.094,0.986,0.768,0.996,0.81
1764057561817,74.549,138.319,33.273,0.985,0.768,0.996,0.808
1764057562191,72.212,132.678,32.094,0.986,0.769,0.998,0.81
1764057562452,72.212,132.678,32.094,0.986,0.769,0.997,0.809
1764057562771,72.212,132.678,32.094,0.986,0.769,0.996,0.809
1764057563064,71.44,130.825,31.705,0.986,0.769,0.997,0.809
1764057563573,72.988,134.545,32.485,0.985,0.77,0.997,0.809
1764057563984,72.988,134.545,32.485,0.986,0.77,0.998,0.81
1764057564192,72.988,134.545,32.485,0.985,0.77,0.997,0.809
1764057564570,72.212,132.678,32.094,0.986,0.771,0.996,0.808
1764057564853,72.212,132.678,32.094,0.985,0.77,0.996,0.809
1764057565102,72.212,132.678,32.094,0.985,0.772,0.996,0.808
1764057565505,71.44,130.825,31.705,0.985,0.772,0.997,0.806
1764057565929,72.988,134.545,32.485,0.985,0.772,0.996,0.806
1764057566134,74.549,138.319,33.273,0.983,0.772,0.996,0.805
1764057566432,71.44,130.825,31.705,0.983,0.772,0.996,0.805
1764057566583,71.44,130.825,31.705,0.985,0.773,0.996,0.804
1764057566604,71.44,130.825,31.705,0.985,0.773,0.996,0.804
1764057567084,71.44,130.825,31.705,0.984,0.774,0.997,0.804
1764057567323,71.44,130.825,31.705,0.985,0.774,0.996,0.804
1764057567648,70.67,128.984,31.318,0.984,0.773,0.996,0.804
1764057567804,70.67,128.984,31.318,0.984,0.774,0.996,0.804
1764057568134,70.67,128.984,31.318,0.985,0.775,0.996,0.804
1764057568303,70.67,128.984,31.318,0.985,0.776,0.997,0.802
1764057568453,70.67,128.984,31.318,0.986,0.775,0.997,0.802
1764057568928,70.67,128.984,31.318,0.985,0.776,0.997,0.802
1764057569222,71.44,130.825,31.705,0.985,0.777,0.997,0.801
1764057569261,70.67,128.984,31.318,0.986,0.778,0.998,0.801
1764057569631,69.903,127.157,30.933,0.987,0.778,0.998,0.802
1764057570120,69.903,127.157,30.933,0.987,0.778,0.999,0.802
1764057570186,71.44,130.825,31.705,0.988,0.781,0.999,0.801
1764057570579,69.903,127.157,30.933,0.988,0.781,1.002,0.802
1764057571238,69.903,127.157,30.933,0.987,0.78,0.999,0.802
1764057571483,69.903,127.157,30.933,0.988,0.78,1.001,0.801
1764057572072,70.67,128.984,31.318,0.988,0.781,0.999,0.8
1764057572157,71.44,130.825,31.705,0.989,0.782,1.002,0.8
1764057572503,69.139,125.343,30.551,0.988,0.783,1.001,0.8
1764057572887,69.903,127.157,30.933,0.988,0.784,1.001,0.798
1764057573132,69.903,127.157,30.933,0.988,0.782,0.999,0.796
1764057573292,69.139,125.343,30.551,0.988,0.784,1.0,0.796
1764057573734,69.139,125.343,30.551,0.986,0.784,0.998,0.794
1764057574218,69.139,125.343,30.551,0.988,0.784,0.998,0.792
1764057574554,69.903,127.157,30.933,0.987,0.784,0.999,0.793
1764057574661,69.903,127.157,30.933,0.986,0.784,0.998,0.79
1764057574999,68.378,123.542,30.17,0.986,0.785,0.998,0.788
1764057575233,68.378,123.542,30.17,0.986,0.785,0.998,0.788
1764057575454,68.378,123.542,30.17,0.986,0.785,0.998,0.787
1764057575909,68.378,123.542,30.17,0.986,0.785,0.998,0.786
1764057576256,68.378,123.542,30.17,0.985,0.785,0.998,0.785
1764057576577,68.378,123.542,30.17,0.986,0.786,0.998,0.786
1764057576858,68.378,123.542,30.17,0.986,0.786,0.999,0.786
1764057576879,68.378,123.542,30.17,0.987,0.786,0.998,0.784
1764057577241,67.62,121.754,29.791,0.985,0.786,0.997,0.782
1764057577949,67.62,121.754,29.791,0.985,0.787,0.997,0.782
1764057578331,68.378,123.542,30.17,0.985,0.788,0.998,0.782
1764057578528,67.62,121.754,29.791,0.984,0.786,0.997,0.78
1764057578548,67.62,121.754,29.791,0.983,0.788,0.998,0.778
1764057578982,66.865,119.98,29.414,0.985,0.788,0.998,0.778
1764057579465,66.865,119.98,29.414,0.983,0.788,0.998,0.778
1764057579612,67.62,121.754,29.791,0.982,0.788,0.996,0.777
1764057579933,66.865,119.98,29.414,0.983,0.788,0.996,0.776
1764057580180,66.113,118.218,29.04,0.982,0.789,0.996,0.773
1764057580591,66.113,118.218,29.04,0.982,0.787,0.996,0.773
1764057581098,66.113,118.218,29.04,0.981,0.788,0.996,0.772
1764057581207,68.378,123.542,30.17,0.981,0.789,0.996,0.768
1764057581826,66.113,118.218,29.04,0.981,0.789,0.996,0.768
1764057581992,66.865,119.98,29.414,0.981,0.789,0.996,0.768
1764057582403,65.364,116.469,28.667,0.98,0.79,0.994,0.768
1764057582649,66.113,118.218,29.04,0.981,0.79,0.993,0.768
1764057582981,65.364,116.469,28.667,0.98,0.79,0.994,0.768
1764057583223,65.364,116.469,28.667,0.98,0.79,0.996,0.762
1764057583427,65.364,116.469,28.667,0.979,0.79,0.993,0.762
1764057584080,64.618,114.733,28.296,0.978,0.79,0.993,0.76
1764057584640,66.113,118.218,29.04,0.978,0.79,0.992,0.758
1764057584871,65.364,116.469,28.667,0.978,0.79,0.992,0.757
1764057585046,66.113,118.218,29.04,0.978,0.791,0.992,0.756
1764057585376,63.874,113.01,27.928,0.977,0.791,0.991,0.754
1764057585389,63.874,113.01,27.928,0.977,0.791,0.99,0.753
1764057585777,63.874,113.01,27.928,0.977,0.791,0.99,0.751
1764057586182,63.874,113.01,27.928,0.977,0.791,0.99,0.751
1764057586349,63.874,113.01,27.928,0.977,0.791,0.99,0.75
1764057586611,63.874,113.01,27.928,0.977,0.791,0.99,0.748
1764057587117,63.874,113.01,27.928,0.977,0.792,0.99,0.747
1764057587338,63.874,113.01,27.928,0.976,0.791,0.989,0.745
1764057587770,63.874,113.01,27.928,0.976,0.792,0.99,0.745
1764057587869,63.134,111.301,27.561,0.976,0.793,0.99,0.742
1764057588490,63.134,111.301,27.561,0.975,0.793,0.989,0.741
1764057588904,63.874,113.01,27.928,0.975,0.792,0.989,0.739
1764057589065,64.618,114.733,28.296,0.973,0.793,0.988,0.736
1764057589487,63.134,111.301,27.561,0.974,0.793,0.988,0.734
1764057589647,62.396,109.603,27.197,0.973,0.793,0.988,0.733
1764057589897,63.134,111.301,27.561,0.974,0.793,0.988,0.733
1764057590141,62.396,109.603,27.197,0.972,0.793,0.988,0.731
1764057590648,62.396,109.603,27.197,0.973,0.793,0.986,0.731
1764057590838,62.396,109.603,27.197,0.973,0.793,0.986,0.729
1764057590875,62.396,109.603,27.197,0.974,0.794,0.988,0.728
1764057591128,61.662,107.919,26.834,0.973,0.794,0.988,0.727
1764057591410,61.662,107.919,26.834,0.973,0.794,0.986,0.727
1764057591638,61.662,107.919,26.834,0.972,0.794,0.986,0.727
1764057591878,61.662,107.919,26.834,0.972,0.794,0.985,0.726
1764057592348,61.662,107.919,26.834,0.972,0.795,0.986,0.726
1764057592397,61.662,107.919,26.834,0.972,0.794,0.983,0.725
1764057592775,61.662,107.919,26.834,0.973,0.795,0.983,0.726
1764057592965,60.93,106.248,26.473,0.972,0.794,0.983,0.725
1764057593353,60.93,106.248,26.473,0.971,0.794,0.983,0.722
1764057593611,60.93,106.248,26.473,0.972,0.795,0.983,0.725
1764057594180,60.93,106.248,26.473,0.972,0.796,0.985,0.724
1764057594452,61.662,107.919,26.834,0.97,0.796,0.983,0.723
1764057594757,61.662,107.919,26.834,0.97,0.796,0.983,0.721
1764057595003,60.93,106.248,26.473,0.971,0.796,0.982,0.722
1764057595102,60.93,106.248,26.473,0.97,0.796,0.983,0.721
1764057595526,60.93,106.248,26.473,0.97,0.796,0.983,0.721
1764057595787,60.202,104.589,26.115,0.971,0.796,0.983,0.721
1764057595872,60.93,106.248,26.473,0.97,0.797,0.983,0.719
1764057596327,60.202,104.589,26.115,0.97,0.797,0.983,0.72
1764057596357,60.202,104.589,26.115,0.97,0.796,0.982,0.72
1764057596813,60.202,104.589,26.115,0.97,0.796,0.982,0.72
1764057597081,60.202,104.589,26.115,0.97,0.797,0.982,0.72
1764057597270,60.202,104.589,26.115,0.969,0.797,0.982,0.72
1764057597566,60.202,104.589,26.115,0.969,0.797,0.983,0.718
1764057597734,60.202,104.589,26.115,0.969,0.797,0.983,0.718
1764057598183,59.476,102.943,25.758,0.97,0.798,0.982,0.72
1764057598392,59.476,102.943,25.758,0.968,0.797,0.982,0.718
1764057598573,60.202,104.589,26.115,0.97,0.797,0.981,0.718
1764057598932,59.476,102.943,25.758,0.969,0.8,0.981,0.716
1764057599297,59.476,102.943,25.758,0.969,0.8,0.981,0.716
1764057599657,60.202,104.589,26.115,0.968,0.8,0.981,0.716
1764057599803,59.476,102.943,25.758,0.969,0.8,0.982,0.714
1764057599925,58.753,101.31,25.404,0.969,0.8,0.981,0.714
1764057600346,58.753,101.31,25.404,0.968,0.8,0.98,0.714
1764057600455,61.662,107.919,26.834,0.968,0.8,0.98,0.714
1764057600932,58.753,101.31,25.404,0.967,0.8,0.98,0.714
1764057600965,58.753,101.31,25.404,0.967,0.8,0.981,0.714
1764057601447,58.753,101.31,25.404,0.968,0.8,0.981,0.713
1764057601674,58.753,101.31,25.404,0.966,0.8,0.98,0.713
1764057602085,58.753,101.31,25.404,0.967,0.8,0.98,0.714
1764057602424,58.753,101.31,25.404,0.966,0.801,0.98,0.71
1764057602601,58.033,99.69,25.051,0.966,0.801,0.98,0.709
1764057602746,58.753,101.31,25.404,0.965,0.8,0.978,0.708
1764057603288,58.033,99.69,25.051,0.965,0.8,0.978,0.708
1764057603483,58.753,101.31,25.404,0.965,0.801,0.98,0.706
1764057603933,58.033,99.69,25.051,0.965,0.801,0.978,0.705
1764057604237,59.476,102.943,25.758,0.964,0.801,0.978,0.704
1764057604354,58.033,99.69,25.051,0.965,0.801,0.978,0.704
1764057604818,58.033,99.69,25.051,0.964,0.801,0.977,0.701
1764057605160,58.033,99.69,25.051,0.964,0.802,0.977,0.699
1764057605296,58.033,99.69,25.051,0.964,0.802,0.976,0.7
1764057605568,57.316,98.082,24.701,0.964,0.802,0.977,0.698
1764057605962,57.316,98.082,24.701,0.964,0.802,0.978,0.699
1764057606124,58.033,99.69,25.051,0.963,0.802,0.975,0.697
1764057606536,57.316,98.082,24.701,0.964,0.802,0.975,0.697
1764057606785,57.316,98.082,24.701,0.962,0.802,0.975,0.695
1764057606958,57.316,98.082,24.701,0.962,0.802,0.975,0.694
1764057607690,56.602,96.487,24.352,0.963,0.802,0.975,0.695
1764057608026,59.476,102.943,25.758,0.962,0.802,0.974,0.695
1764057608102,57.316,98.082,24.701,0.962,0.804,0.974,0.694
1764057608561,56.602,96.487,24.352,0.962,0.802,0.974,0.695
1764057608648,57.316,98.082,24.701,0.962,0.802,0.974,0.694
1764057608967,56.602,96.487,24.352,0.962,0.804,0.974,0.693
1764057609487,56.602,96.487,24.352,0.962,0.803,0.974,0.694
1764057609617,57.316,98.082,24.701,0.961,0.803,0.973,0.693
1764057609966,55.89,94.904,24.006,0.961,0.803,0.974,0.694
1764057610108,57.316,98.082,24.701,0.961,0.804,0.974,0.694
1764057610167,56.602,96.487,24.352,0.961,0.803,0.973,0.693
1764057610715,56.602,96.487,24.352,0.961,0.803,0.973,0.692
1764057610949,56.602,96.487,24.352,0.961,0.804,0.973,0.693
1764057611094,55.89,94.904,24.006,0.962,0.804,0.972,0.693
1764057611211,55.89,94.904,24.006,0.961,0.804,0.972,0.693
1764057611596,55.89,94.904,24.006,0.961,0.804,0.972,0.693
1764057611649,55.89,94.904,24.006,0.961,0.804,0.972,0.692
1764057612154,55.89,94.904,24.006,0.961,0.804,0.972,0.693
1764057612337,55.89,94.904,24.006,0.962,0.805,0.974,0.693
1764057612683,55.89,94.904,24.006,0.961,0.804,0.972,0.693
1764057613078,58.033,99.69,25.051,0.961,0.805,0.972,0.692
1764057613257,56.602,96.487,24.352,0.96,0.805,0.972,0.692
1764057613658,55.182,93.334,23.661,0.962,0.805,0.972,0.693
1764057613822,55.89,94.904,24.006,0.96,0.805,0.972,0.691
